square_feet,bedrooms,bathrooms,property_age_years,distance_to_city_km,nearby_schools_count,property_region,property_type,sale_channel,furnishing_level,house_price
-2.0160498925318087,-1.5978800505583333,0.6577006521808885,-0.7369102501374306,0.7355175580414868,0.7672254497706203,North,Consumer,Distributor,Standard,-175.59
2.1647653000484,0.511419950151715,0.1317612914457615,1.8609061434868768,1.0059947986961904,0.8993622610233836,South,Home Office,Distributor,Premium,342.4
-2.228770519967257,0.6979645730293074,1.499329033169133,-0.3823848551045409,0.0639865021218137,-0.762989928447308,South,Consumer,Distributor,Premium,-200.49
2.3870576578554785,2.059247301286539,0.3168009718879657,-0.5188750560305855,-1.6264973887558838,1.103186815351343,South,Corporate,Distributor,Basic,133.86
-0.3410080075638746,0.0694694731903355,-0.7951872728949726,0.2563987736926473,-0.6457129721579487,-1.1171698775595589,West,Consumer,Distributor,Basic,-43.61
-1.8387978466991184,0.1703240485355961,0.4866552876411177,0.8976345159364288,2.154607614374479,0.2768756867410049,West,Home Office,Online,Standard,16.99
-0.2399418398782359,0.9530581221900212,0.3203540418273508,-1.1941724671721534,-1.5326553166532912,0.8823647744457523,West,Home Office,Online,Basic,-115.95
-1.1588835585313946,0.2862802485407256,-0.7673218250144986,0.3862816678031928,-0.9501053944905848,-0.1583430220916863,East,Consumer,Distributor,Basic,-117.06
0.0925720130569668,1.5261433698713178,-0.0924193394952062,1.1734367032156068,-0.907384229500972,0.4313105167373085,East,Home Office,Retail,,32.51
1.5333473078763058,1.1413857608377709,-0.8678437967791626,-0.6470270251808485,-0.3269245189087956,1.967863933582073,West,Consumer,Retail,Basic,71.32
0.5473156697352373,-0.3701675766217653,1.5789690299218813,-0.7968351685191539,0.4685858561201927,-1.4091300971391096,South,Consumer,Online,Premium,5.46
-0.0502300155173121,0.8694951905597617,1.2289131638506976,-0.7248149582047498,1.2609796571443843,0.00597735079911,South,Corporate,Distributor,Basic,68.24
0.6973366665111377,0.4861013560975857,1.3796310933650429,0.8020426773166953,-0.2877702708795011,-1.2311287526186891,East,Corporate,Distributor,Premium,88.96
-0.5120538694584996,-0.9241230002243118,-1.1258020681756171,1.4985893597953603,-1.9228802753544063,1.0916537221755251,West,Consumer,Online,,-50.44
-1.509404102552886,-0.6345269387103363,0.3021012444306529,-1.595446998871626,-0.8666970996392962,0.2984063841494943,South,Home Office,Retail,Premium,-293.68
1.3309371275522477,0.0798700787952382,-0.2728327278179903,-0.3227205955147392,2.314399622119295,0.0683057434982991,South,Home Office,Retail,Basic,210.06
-0.8210573224076287,-0.5046636511802614,0.50238190844645,-0.5187251063283644,,-1.281002519014164,North,Consumer,Retail,Standard,-104.93
-0.3923262366501958,-0.0698257459202143,1.3552062843467922,0.5143529161207302,-0.6649709417440135,2.225197634977061,East,Home Office,Online,Standard,-34.92
1.8059406935470157,1.6097634670376473,0.3088269999584287,-0.3385862338936426,-1.047260335945432,-1.0433204613336753,North,Corporate,Distributor,Standard,119.59
0.6870230205261131,0.1080857434157859,1.4356464802998,0.1854571302171632,-1.730417175050314,0.5493390238313348,West,Home Office,Retail,Standard,-10.1
2.1831487790690844,-0.3461863096704963,2.01325989188057,0.0995188892729401,-0.8306969970451386,-0.9105201411718074,East,Home Office,Retail,Basic,127.06
-0.44842387785834,1.5867676131555433,1.5750713005073405,-0.2328306517089355,0.3862252592373791,-0.4378198049260937,South,Corporate,Distributor,Premium,21.68
0.1805113028294021,0.2715124269369035,0.3608845995288023,-1.955923678894807,-1.7540737844794083,2.2025140244326966,West,Corporate,Retail,Basic,-168.68
-0.5364455278991526,-0.9600381673498068,3.248358175509072,-1.365083879986065,0.5296016494135911,0.5399437544300763,East,Home Office,Online,Basic,-90.88
-0.3625857222614483,-0.3475202916021463,1.2044390145007986,0.3493276313294942,-0.5096958416357109,0.5578304217838979,South,Corporate,Retail,Standard,-14.07
-0.9627016743956804,,0.7206020380016491,0.0986788191182781,-0.3033413780336716,-0.5216605250884079,East,Home Office,Retail,Premium,-98.53
1.3991512195385294,-0.5806172484792907,1.2694988471586883,-0.3008581852007896,-0.060670376199244,0.205597040036529,West,Home Office,Distributor,Standard,80.8
0.7817985902346127,1.1913597180274855,0.0902180837416373,0.4390198854101356,-0.0153594992099666,-0.1422785074824819,East,Home Office,Distributor,Premium,115.33
0.0409761636986249,-0.9526116616124116,0.5280949457933932,-1.8921124912226577,-1.808393098975445,0.6949594872222448,East,Home Office,Retail,Standard,-249.04
-0.3833807710022828,-1.162863913549742,0.7280882025675217,1.1137003857293182,0.3969378237699043,-0.5394373440347652,North,Consumer,Distributor,Premium,4.96
-0.2169336178028412,-1.0707580795757587,1.2027264309615748,0.7792146701223752,-1.8521251392913007,-1.079593947640133,North,Home Office,Online,Premium,-87.85
2.0425430522262067,-0.2596829230193181,0.5189247069504699,-0.6781034378902943,0.3899485561109529,-0.4704317904706293,South,Consumer,Distributor,Basic,135.97
-1.2554662729322112,-0.2209487772715438,-0.5034098877217273,-0.1307287831428644,1.3121214118967657,1.5607792456293144,South,Home Office,Retail,Premium,-30.94
-1.09862593511414,0.3081628113538097,-0.0006650602468639,0.5264546220189155,0.3493575631755615,-1.3238476750120036,North,Corporate,Distributor,Basic,-67.74
-0.6456266191083545,1.3088388068577372,-0.7406342786784192,-0.0586400575952262,-1.3977581129088,0.127096557124338,East,Home Office,Online,Basic,-105.78
1.6579399223986653,0.8203347565638186,-1.2110134356219484,-0.866738515873654,-0.0490168076834719,0.6257422366141565,East,Home Office,Distributor,Standard,81.99
-0.0881265561786541,-0.1564919778075207,1.268370530077574,-1.324150537495182,-0.8972068392736292,0.285745380239835,East,Corporate,Online,Premium,-104.19
-0.9881019941960424,-0.5217773049607927,-0.534940676353677,-1.012538489138011,-0.0613951205352565,-2.671972451686324,North,Home Office,Retail,,-146.67
0.0604116480743005,-0.9370375257886326,-0.444507005617748,0.3352414650410048,-2.302671943251116,-0.0310976236673932,South,Corporate,Retail,Premium,-85.03
-0.4466518407184811,0.7603307511254793,0.3589168456489986,-1.0741037979392498,0.7085844775820281,-0.0313451299274097,East,Home Office,Online,Premium,-78.13
2.3889212770587216,-0.676924621590825,-0.1269860875783565,0.4889199002820838,-0.1657156809486577,0.7769883945150022,West,Consumer,Distributor,Standard,185.78
1.1292119260959663,1.2690011411846736,0.9230899542112878,-0.429135901020821,1.0979152862070236,-0.8971542463323908,South,Home Office,Retail,Premium,122.5
0.5894108670838398,-1.892474022557357,1.8750681883618965,0.7005076957169014,-0.3931167699681096,-1.0907510655641082,South,Home Office,Distributor,Premium,40.57
-1.0851935704764968,-0.7527320857122987,0.3729998431032962,-0.5043850761646377,-0.2299770770523998,-1.528332222732761,North,Corporate,Distributor,Basic,-140.88
-0.7095885799068962,0.9853304956533376,0.5881744641707548,0.7075594173665204,-0.2337193190723967,-0.2322910748812064,West,Consumer,Distributor,Premium,-5.97
-0.2628832869978315,0.124923285959035,0.0213552944045567,0.049910877081874,-1.4622479136879645,0.4459051899134126,South,Consumer,Distributor,Standard,-66.97
0.6480695965358882,0.4214305795016906,0.3525229711081213,1.7177560100109242,-0.1763843420853752,1.3579211404457738,West,Home Office,Retail,Basic,131.33
1.391121985503386,-0.9585638350880908,0.0382890600078355,-2.0129281033599598,0.9351448616639236,-1.6701403893520546,South,Consumer,Retail,Basic,32.18
-0.8078771149273453,-0.5535506893024792,0.5613865081725802,0.6903693397512852,0.6338997803045529,-0.7971362004245951,West,Consumer,Distributor,Premium,-4.82
0.6276602323101305,-0.1279236653470633,-0.6401862447095131,0.2688292425171468,0.7461045334656823,-1.845579574735956,East,Corporate,Distributor,Basic,109.67
-0.3379209733948444,0.7371468836141973,-0.2358906049753495,1.022509670610473,0.8829329266403655,-0.0455959961738717,North,Corporate,Online,Standard,109.1
0.0806953068296092,-0.4345165148874674,-0.4398016426806018,-0.6388639783038642,-0.4843407557024977,0.7397932786680614,South,Home Office,Online,Standard,-63.21
-1.6518081017820847,0.9043570411575228,0.4681327878552364,1.0014909120375517,0.0088387938558164,0.7866972894476404,North,Consumer,Retail,Premium,-95.43
1.6292716081718015,-0.7536469824370928,1.5556180837682831,-0.1030962379848706,2.1697958921265275,-0.5496985499467746,West,Home Office,Distributor,Standard,237.76
-0.7792403426577408,-1.3624427691182568,0.0211380459082204,-0.8016032885955969,-1.0109870260354816,1.082582104441464,North,Home Office,Distributor,Premium,-138.68
